id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,file_size,token_count,coverage
PG28633,Paul Jones,"Hapgood, Hutchins",1869.0,1944.0,['en'],6.0,"{'Biography', 'Jones, John Paul, 1747-1792'}",Text,116.67,21284.0,0.9994361962037211
PG40084,"The Strand Magazine, Vol. 01, No. 03, March 1891: An Illustrated Monthly",Various,,,['en'],9.0,"{'English literature -- Periodicals', 'Short stories, English -- Periodicals'}",Text,242.22,45966.0,0.9982160727494235
PG48423,Tales of English Minsters: Hereford,"Grierson, Elizabeth W. (Elizabeth Wilson)",,,['en'],2.0,{'Hereford Cathedral'},Text,48.09,9521.0,0.99674403949165
PG54277,Froebel as a pioneer in modern psychology,"Murray, E. R. (Elsie Riach)",1861.0,1932.0,['en'],5.0,set(),Text,343.14,62120.0,0.9976658081133291
PG57266,Cambridge and Its Colleges,"Thompson, A. Hamilton (Alexander Hamilton)",1873.0,1952.0,['en'],22.0,set(),Text,323.2,58450.0,0.9981351582549187
PG16038,"Great Epochs in American History, Vol. II: The Planting Of The First Colonies: 1562—1733",,,,['en'],12.0,{'United States -- History'},Text,300.75,55036.0,0.9908241878043462
PG14508,The Christmas Dinner,"Knapp, Shepherd",1873.0,1946.0,['en'],4.0,"{""Children's plays"", 'Christmas plays'}",Text,42.13,8494.0,0.9996468095125971
PG40311,China and Pottery Marks,Unknown,,,['en'],1100.0,{'Pottery -- Marks'},Text,14.75,2235.0,0.9888143176733781
PG5498,Homo Sum — Volume 05,"Ebers, Georg",1837.0,1898.0,['en'],0.0,"{'German fiction -- Translations into English', 'Church history -- 4th century -- Fiction'}",Text,93.78,18452.0,0.997669629308476
PG24492,"Critical Miscellanies (Vol. 2 of 3), Essay 3: Condorcet","Morley, John",1838.0,1923.0,['en'],4.0,"{'Condorcet, Jean-Antoine-Nicolas de Caritat, marquis de, 1743-1794'}",Text,133.12,23626.0,0.9982222974688902
PG23485,The Old Man's Bag,"Crosland, T. W. H. (Thomas William Hodgson)",1865.0,1924.0,['en'],6.0,"{""Children's stories"", 'Humorous stories', 'Older people -- Juvenile fiction', 'Police -- Juvenile fiction'}",Text,20.33,4321.0,0.9990742883591761
PG6875,"France and England in North America, Part V: Count Frontenac, New France, Louis XIV","Parkman, Francis",1823.0,1893.0,['en'],26.0,"{'Frontenac, Louis de Buade, comte de, 1620-1698', 'Canada -- History -- To 1763 (New France)'}",Text,696.85,127092.0,0.9964985994397759
PG36055,The Impending Crisis of the South: How to Meet It,"Helper, Hinton Rowan",1829.0,1909.0,['en'],21.0,{'Slavery -- United States'},Text,575.59,102662.0,0.9991525588825466
PG3054,Volcanic Islands,"Darwin, Charles",1809.0,1882.0,['en'],13.0,"{'Geology -- South America', 'Volcanoes', 'Beagle Expedition (1831-1836)'}",Text,322.73,56433.0,0.9981216664008647
PG20890,Bussy D'Ambois and The Revenge of Bussy D'Ambois,"Chapman, George",,1634.0,['en'],56.0,"{'Tragedies', 'Revenge -- Drama', ""Bussy d'Amboise, 1549?-1579 -- Drama"", 'English drama -- 17th century'}",Text,373.08,71337.0,0.9824074463462158
PG40954,Potential Enemy,"Reynolds, Mack",1917.0,1983.0,['en'],50.0,"{'Short stories', 'Science fiction'}",Text,21.49,4003.0,0.9947539345490882
PG4890,"Life and Death of John of Barneveld, Advocate of Holland : with a view of the primary causes and movements of the Thirty Years' War, 1609-14","Motley, John Lothrop",1814.0,1877.0,['en'],0.0,"{""Thirty Years' War, 1618-1648"", 'Oldenbarnevelt, Johan van, 1547-1619'}",Text,101.9,17951.0,0.9971589326499917
PG54266,"History of the Indians, of North and South America","Goodrich, Samuel G. (Samuel Griswold)",1793.0,1860.0,['en'],16.0,set(),Text,452.3,81605.0,0.9951228478647142
PG22460,"New York Times Current History; The European War, Vol 2, No. 5, August, 1915",Various,,,['en'],21.0,"{'World War, 1914-1918'}",Text,639.06,113196.0,0.997217216156048
PG44930,Palissy the Huguenot Potter: A True Tale,"Brightwell, C. L. (Cecilia Lucy)",1811.0,1875.0,['en'],6.0,"{'Palissy, Bernard, 1510?-1590'}",Text,205.19,38170.0,0.998742467906733
PG24140,The Northern Iron,"Birmingham, George A.",1865.0,1950.0,['en'],30.0,"{'Historical fiction', 'Ireland -- History -- Rebellion of 1798 -- Fiction'}",Text,400.29,81274.0,0.9940448359869085
PG16288,Oddsfish!,"Benson, Robert Hugh",1871.0,1914.0,['en'],20.0,"{'Charles II, King of England, 1630-1685 -- Fiction'}",Text,777.46,161843.0,0.9992276465463443
PG4655,The Seigneurs of Old Canada : A Chronicle of New World Feudalism,"Munro, William Bennett",1875.0,1957.0,['en'],8.0,"{'Feudalism -- History', 'Land tenure -- Canada -- History'}",Text,169.33,30640.0,0.9985966057441253
PG32915,Sir Hilton's Sin,"Fenn, George Manville",1831.0,1909.0,['en'],9.0,{'Fiction'},Text,244.56,50444.0,0.9957378479105543
PG18792,John Gabriel Borkman,"Ibsen, Henrik",1828.0,1906.0,['en'],38.0,{'Norwegian drama'},Text,128.71,25718.0,0.9940508593203204
PG3338,Sir Humphrey Gilbert's Voyage to Newfoundland,"Haies, Edward, active 1580",,,['en'],39.0,"{'Newfoundland and Labrador -- History', 'Gilbert, Humphrey, Sir, 1539?-1583', 'Voyages and travels'}",Text,79.46,14690.0,0.9978897208985704
PG30769,"The Baptist Magazine, Vol. 27, January, 1835",Various,,,['en'],12.0,{'Baptists -- Periodicals'},Text,153.42,27602.0,0.9987682052025215
PG6282,"The World for Sale, Volume 2.","Parker, Gilbert",1862.0,1932.0,['en'],1.0,"{'Love stories', 'Northwest, Canadian -- Fiction'}",Text,253.83,50952.0,0.9921887266446852
PG22838,Country Lodgings,"Mitford, Mary Russell",1787.0,1855.0,['en'],7.0,"{'England -- Social life and customs -- 19th century -- Fiction', 'Short stories', 'Courtship -- Fiction', 'Country life -- England -- Fiction', 'Pastoral fiction', 'Widows -- Fiction'}",Text,24.74,4612.0,0.9991326973113617
PG19511,Bell's Cathedrals: Wimborne Minster and Christchurch Priory: A Short History of Their Foundation and a Description of Their Buildings,"Perkins, Thomas, Rev.",1842.0,1907.0,['en'],9.0,"{'Wimborne Minster (England)', 'Christ Church Priory (Canterbury, England)', 'Churches -- England'}",Text,173.62,32322.0,0.9961945424169296
PG16153,"The American Missionary — Volume 43, No. 08, August, 1889",Various,,,['en'],2.0,"{'Congregational churches -- Missions -- Periodicals', 'Home missions -- Periodicals'}",Text,75.66,13517.0,0.9990382481319819
PG5265,The Ball and the Cross,"Chesterton, G. K. (Gilbert Keith)",1874.0,1936.0,['en'],153.0,"{'Male friendship -- Fiction', 'Atheists -- Fiction', 'Allegories', 'Catholics -- Fiction', 'Humorous stories', 'Scotland -- Fiction', 'Christian fiction', 'Men -- Scotland -- Fiction'}",Text,404.83,78598.0,0.9995419730781954
PG53549,I Will Maintain,"Bowen, Marjorie",1888.0,1952.0,['en'],2.0,"{'Netherlands -- Kings and rulers -- Fiction', 'Biographical fiction', 'Netherlands -- History -- 1648-1714 -- Fiction', 'William III, King of England, 1650-1702 -- Fiction', 'Historical fiction'}",Text,775.54,148970.0,0.9969859703295966
PG22973,"The English Husbandman: The First Part: Contayning the Knowledge of the true Nature of euery Soyle within this Kingdome: how to Plow it; and the manner of the Plough, and other Instruments","Markham, Gervase",,,['en'],39.0,"{'Gardening -- England -- Early works to 1800', 'Agriculture -- England -- Early works to 1800', 'Agriculture -- Early works to 1800', 'Gardening -- Early works to 1800'}",Text,344.34,66195.0,0.9555555555555556
PG43505,"A Century of Christian Service: Kensington Congregational Church, 1793-1893","Horne, C. Silvester (Charles Silvester)",1865.0,1914.0,['en'],4.0,"{'Congregational churches -- England -- London', 'Kensington Congregational Church (London, England)'}",Text,72.27,12825.0,0.9992982456140351
PG7759,"Falkland, Book 3.","Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],2.0,{'Fiction'},Text,36.31,6990.0,0.9989985693848354
PG24852,"The Wonders of the Jungle, Book One","Ghosh, Sarath Kumar",1883.0,,['en'],74.0,{'Zoology -- Juvenile literature'},Text,165.97,34476.0,0.9999709943148857
PG39197,"Notes and Queries, Vol. IV, Number 108, November 22, 1851: A Medium of Inter-communication for Literary Men, Artists, Antiquaries, Genealogists, etc.",Various,,,['en'],2.0,{'Questions and answers -- Periodicals'},Text,78.93,14433.0,0.995496431788263
PG32233,The Wind Among the Reeds,"Yeats, W. B. (William Butler)",1865.0,1939.0,['en'],92.0,{'Poetry'},Text,55.08,11135.0,0.9951504265828469
PG33582,Rhyme? And Reason?,"Carroll, Lewis",1832.0,1898.0,['en'],50.0,"{'Nonsense verses, English'}",Text,91.25,18199.0,0.9968679597780098
PG53460,"Dick Hamilton's Steam Yacht; Or, A Young Millionaire and the Kidnappers","Garis, Howard Roger",1873.0,1962.0,['en'],6.0,"{'Yachts -- Juvenile fiction', 'Millionaires -- Juvenile fiction', 'Kidnapping -- Juvenile fiction'}",Text,309.36,62001.0,0.998354865244109
PG40345,A Song of the Guns,"Frankau, Gilbert",1884.0,1952.0,['en'],19.0,"{'World War, 1914-1918 -- Poetry'}",Text,18.87,3583.0,0.997488138431482
PG49520,Kit and Kitty: A Story of West Middlesex,"Blackmore, R. D. (Richard Doddridge)",1825.0,1900.0,['en'],11.0,{'Middlesex (England) -- Fiction'},Text,931.22,195054.0,0.9970469716078625
PG12589,"Notes and Queries, Number 31, June 1, 1850",Various,,,['en'],3.0,{'Questions and answers -- Periodicals'},Text,67.76,12365.0,0.9875454913061059
PG37595,Ecological Studies of the Timber Wolf in Northeastern Minnesota,"Frenzel, Louis Daniel",,,['en'],18.0,"{'Deer -- Minnesota', 'Gray wolf -- Ecology -- Minnesota', 'Gray wolf -- Behavior -- Minnesota'}",Text,147.26,25772.0,0.9982151171814372
PG1943,Louis Lambert,"Balzac, Honoré de",1799.0,1850.0,['en'],62.0,{'French fiction -- Translations into English'},Text,214.24,40341.0,0.9984135247019161
PG49624,Ballad of the Lost Hare,"Sidney, Margaret",1844.0,1924.0,['en'],8.0,"{'Conduct of life -- Juvenile poetry', 'Hares -- Juvenile poetry', 'Adventure and adventurers -- Juvenile poetry', 'Animals -- Juvenile poetry', 'Children -- Conduct of life -- Juvenile poetry'}",Text,6.0,1202.0,0.9983361064891847
PG20922,"The Young Treasure Hunter; Or, Fred Stanley's Trip to Alaska","Webster, Frank V.",,,['en'],15.0,"{'Gold mines and mining -- Alaska -- Juvenile fiction', 'Alaska -- Juvenile fiction', 'Treasure troves -- Juvenile fiction'}",Text,203.96,41517.0,0.9946768793506274
PG36531,Nobody's Child,"Dejeans, Elizabeth",1873.0,1928.0,['en'],15.0,{'Southern States -- Social life and customs -- Fiction'},Text,391.3,77905.0,0.99925550349785
PG38743,"The Corner House Girls: How they moved to Milton, what they found, and what they did","Hill, Grace Brooks",,,['en'],19.0,"{'Girls -- Juvenile fiction', 'Sisters -- Juvenile fiction', 'Mystery fiction'}",Text,262.38,52896.0,0.99587870538415
PG26679,"Wit and Mirth: or Pills to Purge Melancholy, Vol. 5 of 6",,,,['en'],48.0,"{'Songs, English', 'Ballads, English'}",Text,201.86,42238.0,0.9956200577678868
PG34007,The Postage Stamp in War,"Melville, Frederick John",1882.0,1940.0,['en'],24.0,{'Postage stamps'},Text,131.9,22935.0,0.9954654458251581
PG11330,"The Mirror of Literature, Amusement, and Instruction: Volume 10, No. 274, September 22, 1827",Various,,,['en'],3.0,{'Popular literature -- Great Britain -- Periodicals'},Text,65.74,12124.0,0.9971956450016496
PG9372,Songs out of Doors,"Van Dyke, Henry",1852.0,1933.0,['en'],8.0,{'Poetry'},Text,62.13,12248.0,0.9982854343566296
PG33978,"The Aboriginal Population of Alameda and Contra Costa Counties, California","Cook, Sherburne Friend",1896.0,1974.0,['en'],10.0,"{'Indians of North America -- California', 'Indians of North America -- Statistics'}",Text,122.12,22024.0,0.9919179077370142
PG2302,Poor Folk,"Dostoyevsky, Fyodor",1821.0,1881.0,['en'],291.0,"{'Poor -- Fiction', 'Russia -- Social life and customs -- 1533-1917 -- Fiction', 'Friendship -- Fiction'}",Text,271.88,54493.0,0.9940359312205237
PG25794,Indian Legends of Minnesota,,,,['en'],8.0,"{'Indians of North America -- Folklore', 'Indians of North America -- Poetry'}",Text,162.98,31109.0,0.9955318396605484
PG38445,San Cristóbal de la Habana,"Hergesheimer, Joseph",1880.0,1954.0,['en'],10.0,"{'Havana (Cuba) -- Social life and customs', 'Havana (Cuba) -- Description and travel'}",Text,238.61,43214.0,0.9964594807238395
PG1698,The Survivors of the Chancellor,"Verne, Jules",1828.0,1905.0,['en'],38.0,"{'Shipwrecks -- Fiction', 'Ship captains -- Fiction', 'Shipwreck victims -- Fiction', 'Sea stories', 'Cargo ships -- Fiction'}",Text,273.67,52320.0,0.9972859327217125
PG45447,A Viking of the Sky: A Story of a Boy Who Gained Success in Aeronautics,"McAlister, Hugh",,,['en'],5.0,{'Aeronautics -- Juvenile fiction'},Text,250.95,48218.0,0.9967854328259156
PG45703,Water Supply: the Present Practice of Sinking and Boring Wells: With Geological Considerations and Examples of Wells Executed,"Spon, Ernest",,,['en'],14.0,"{'Boring', 'Water-supply', 'Wells'}",Text,307.38,56680.0,0.9980769230769231
PG8254,The World English Bible (WEB): Daniel,Anonymous,,,['en'],1.0,{'Bible. Daniel'},Text,57.85,11541.0,0.9999133523958063
PG34662,Willing to Die: A Novel,"Le Fanu, Joseph Sheridan",1814.0,1873.0,['en'],31.0,{'Fiction'},Text,695.06,138821.0,0.9959228070680949
PG56097,The Ranch Girls at Boarding School,"Vandercook, Margaret",1876.0,,['en'],21.0,set(),Text,288.34,56546.0,0.9993987196264987
PG11676,The Balkan Wars: 1912-1913: Third Edition,"Schurman, Jacob Gould",1854.0,1942.0,['en'],21.0,{'Balkan Peninsula -- History -- War of 1912-1913'},Text,141.29,24450.0,0.9966871165644172
PG11455,"The Mirror of Literature, Amusement, and Instruction: Volume 14, No. 385, August 15, 1829",Various,,,['en'],1.0,{'Popular literature -- Great Britain -- Periodicals'},Text,62.11,11524.0,0.9974835126692121
PG17704,"The Tales of the Heptameron, Vol. 4 (of 5)","Marguerite, Queen, consort of Henry II, King of Navarre",1492.0,1549.0,['en'],28.0,"{'Tales -- France -- Translations into English', 'Love stories, French -- Translations into English'}",Text,258.71,50733.0,0.991603098574892
PG15912,"Punch or the London Charivari, Volume 158, March 24, 1920.",Various,,,['en'],2.0,{'English wit and humor -- Periodicals'},Text,62.81,11808.0,0.9984756097560976
PG42988,Nursing as Caring: A Model for Transforming Practice,"Schoenhofer, Savina O'Bryan",,,['en'],594.0,"{'Nursing Theory', 'Nursing models', 'Caring', 'Nursing -- Philosophy', 'Nursing Care', 'Empathy'}",Text,204.88,33814.0,0.9982551605843734
PG52133,"Patriotic Song: A book of English verse, being an anthology of the patriotic poetry of the British Empire, from the defeat of the Spanish Armada till the death of Queen Victoria",,,,['en'],11.0,"{'English poetry', 'Patriotic poetry, English'}",Text,369.13,73222.0,0.9962852694545355
PG55802,Out of the East: Reveries and Studies in New Japan,"Hearn, Lafcadio",1850.0,1904.0,['en'],35.0,set(),Text,337.27,63042.0,0.9978902953586498
PG41638,An Autobiography,"Butler, Elizabeth (Elizabeth Southerden Thompson)",1846.0,1933.0,['en'],12.0,{'Artists -- Biography'},Text,505.44,97256.0,0.9988689643826602
PG37407,William Blake: A Study of His Life and Art Work,"Langridge, Irene",,,['en'],58.0,"{'Blake, William, 1757-1827'}",Text,330.67,60267.0,0.9990708015995486
PG11976,"Dialstone Lane, Complete","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],30.0,"{'Voyages and travels -- Fiction', 'England -- Social life and customs -- Fiction', 'Ship captains -- Fiction', 'Treasure troves -- Fiction'}",Text,305.66,59593.0,0.994093265987616
PG5377,A Modern Chronicle — Volume 04,"Churchill, Winston",1871.0,1947.0,['en'],9.0,"{'United States -- Social life and customs -- 20th century -- Fiction', 'Women -- Social conditions -- 20th century -- Fiction', 'Marriage -- Fiction'}",Text,105.86,20565.0,0.999416484318016
PG36664,Goops and How to Be Them,"Burgess, Gelett",1866.0,1951.0,['en'],29.0,"{'Etiquette for children and teenagers', 'Etiquette', 'Etiquette -- Juvenile poetry'}",Text,12.92,2467.0,0.9995946493717065
PG41689,"With an Ambulance During the Franco-German War: Personal Experiences and Adventures with Both Armies, 1870-1871","Ryan, Charles Edward",,,['en'],13.0,"{'Franco-Prussian War, 1870-1871 -- Civilian relief'}",Text,443.98,83708.0,0.9989009413676112
PG34934,"£19,000","Delannoy, Burford",,,['en'],30.0,"{'Detective and mystery stories', 'Fiction'}",Text,265.83,53751.0,0.9992372234935164
PG16540,Melchior's Dream and Other Tales,"Ewing, Juliana Horatia Gatty",1841.0,1885.0,['en'],26.0,"{'Conduct of life -- Juvenile fiction', ""Children's stories, English""}",Text,300.66,59937.0,0.9994494218929877
PG53035,When You Giffle...,"Stecher, L. J., Jr.",1918.0,1988.0,['en'],18.0,"{'Science fiction', 'Short stories', 'Hannah, Bart (Fictitious character) -- Fiction', 'Parapsychology -- Fiction', 'Interstellar travel -- Fiction', 'Space ships -- Fiction'}",Text,17.91,3599.0,0.9936093359266462
PG10610,"Letters and Journals of James, Eighth Earl of Elgin","Elgin, James Bruce, Earl of",1811.0,1863.0,['en'],8.0,{'Great Britain -- Colonies -- Administration -- History -- 19th century'},Text,967.68,179413.0,0.9988183687915592
PG24925,Amar es vencer,"Caro, Madame P.",,,['es'],28.0,{'Spanish fiction'},Text,289.92,53237.0,0.9794691661814152
PG15421,Contribucion Para El Estudio de los Antiguos Alfabetos Filipinos,"Pardo de Tavera, T. H. (Trinidad Hermenegildo)",1857.0,1925.0,['es'],13.0,{'Philippine languages -- Alphabets'},Text,33.81,6065.0,0.9841714756801319
PG19496,Diario de un reconocimiento de la guardia y fortines,"Azara, Félix de",1742.0,1821.0,['es'],18.0,"{'Buenos Aires (Argentina : Province) -- Description and travel', 'Argentina -- History -- To 1810'}",Text,82.75,15377.0,0.9851726604669311
PG41161,La vida en los campos: novelas cortas,"Verga, Giovanni",1840.0,1922.0,['es'],28.0,"{'Short stories, Italian -- Translations into Spanish', 'Italy -- Social life and customs -- Fiction'}",Text,194.97,36808.0,0.9821506194305586
PG49063,"Orlando Furioso, Tomo II","Ariosto, Lodovico",1474.0,1533.0,['es'],25.0,{'Roland (Legendary character) -- Romances'},Text,939.81,167465.0,0.9788672259875197
PG26947,La transformación de las razas en América,"Alvarez, Agustín",1857.0,1914.0,['es'],56.0,"{'America -- Civilization', 'Latin America -- Civilization'}",Text,266.38,45299.0,0.9906620455197687
PG10822,El paraiso de las mujeres: Novela,"Blasco Ibáñez, Vicente",1867.0,1928.0,['es'],52.0,"{'Engineers -- Fiction', 'Women -- Fiction', 'Spanish fiction -- 20th century'}",Text,527.07,89589.0,0.9713692529216756
PG53741,Recuerdos de Italia (parte 1 de 2),"Castelar, Emilio",,,['es'],10.0,set(),Text,451.75,78193.0,0.9880424078881741
PG20852,"Descripcion del rio Paraguay, desde la boca del Xauru hasta la confluencia del Parana","Quiroga, José",,1784.0,['es'],14.0,{'Paraguay River'},Text,38.16,7070.0,0.9828854314002828
PG47287,El libro de las mil noches y una noche; t. 1,Anonymous,,,['es'],269.0,"{'Tales -- Arab countries', 'Fairy tales -- Arab countries', 'Arabs -- Folklore', 'Fairy tales', 'Folklore -- Arab countries'}",Text,336.16,62431.0,0.9851035543239737
PG11598,La Montaña,"Reclus, Elisée",1830.0,1905.0,['es'],58.0,{'Mountains'},Text,276.36,48318.0,0.988306635208411
PG33406,Heath's Modern Language Series: Spanish Short Stories,,,,['es'],74.0,"{'Spanish language -- Textbooks for foreign speakers -- English', 'Spanish language -- Readers'}",Text,466.55,84190.0,0.9813992160589143
PG54112,Todo al Vuelo: Obras Completas Vol. XVIII,"Darío, Rubén",1867.0,1916.0,['es'],20.0,{'Nicaraguan literature'},Text,318.71,57026.0,0.9860765264966858
PG47052,Un libro para las damas: Estudios acerca de la educación de la mujer,"Sinués de Marco, María del Pilar",1835.0,1893.0,['es'],10.0,"{'Women -- Education', 'Family life education'}",Text,405.74,74693.0,0.9889280119957693
PG36805,Spanish Tales for Beginners,,,,['es'],1253.0,{'Spanish language -- Readers'},Text,336.7,61819.0,0.9854413691583493
